"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","46,632","9.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (3,000 OR MORE ACRES)","226,728","0.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","7,154","15.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","21,165","8.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","36,517","8.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","19,624","14.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","51,732","3.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","2,714","24.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","21,230","12.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","12,275","6.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","12,423","6.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","9,704","9.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","316,841","0.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","10,235","8.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","40,042","6.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","7,768","9.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","45,452","13.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","8,767","8.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","135","37.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","412,460","2.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","4,459","21.0"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","24,358","7.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","525","37.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","9,133","11.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","32,113","6.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","1,266","31.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","12,888","11.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","40,003","9.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","1,841","11.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","139","36.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","412,460","2.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","4,441","21.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","25,201","7.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","551","36.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","9,089","11.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","31,390","6.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","1,243","31.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","12,967","11.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","39,773","9.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","1,926","10.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","7,528","0.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","521,304","3.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","2,023","4.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","1,442","1.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","1,442","1.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","6,270","2.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","1","63.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","5","38.0"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","4","19.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS","OPERATORS: (1 OPERATORS)","268,610","3.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS","OPERATORS: (2 OR MORE OPERATORS)","270,571","2.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))","133,484","4.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 35 TO 44)","16,167","15.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)","32,925","3.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 55 TO 64)","34,110","3.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE GE 65)","49,558","2.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE LT 25)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING)","405,696","2.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 25 TO 34)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 35 TO 44)","18,383","15.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 45 TO 54)","115,118","3.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 55 TO 64)","128,497","1.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE GE 65)","141,420","1.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE LT 25)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (11 OR MORE YEARS)","485,840","2.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (6 TO 10 YEARS)","33,605","4.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (LESS THAN 6 YEARS)","19,736","17.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","277,049","1.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","35,397","2.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","20,149","3.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","241,653","1.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","148,492","2.1"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","95,067","5.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","14,737","2.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","152,328","4.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","135,747","4.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TENURE","TENURE: (FULL OWNER)","447,331","2.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TENURE","TENURE: (PART OWNER)","79,731","2.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TENURE","TENURE: (TENANT)","12,118","16.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","539,181","3.0"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (EXCL FAMILY FARMS)","182,001","2.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))","90,383","5.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $), PRIMARY OCCUPATION, FARMING)","9,783","7.2"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))","44,630","8.0"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))","163,195","0.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $), PRIMARY OCCUPATION, FARMING)","7,889","11.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), PRIMARY OCCUPATION, EXCL FARMING)","18,491","10.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), RETIREMENT)","22,808","7.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","366","20.8"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","95","1.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 TO 1,999 ACRES)","49","2.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","589","33.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","351","6.5"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","378","15.4"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (2,000 TO 2,999 ACRES)","16","0.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","478","7.9"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","132","9.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (3,000 OR MORE ACRES)","30","0.6"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","854","16.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","310","8.3"
